DOI,Keyword,Matched Term,URI,Cosine Similarity
doi:10.17026/DANS-ZTU-ZVX6,oral history,oral history (discipline),http://vocab.getty.edu/aat/300054402,0.87874746
doi:10.17026/DANS-ZTU-ZVX6,oral history,oral historians,http://vocab.getty.edu/aat/300260269,0.8763007
doi:10.17026/DANS-ZTU-ZVX6,concentration camp,concentration camps,http://vocab.getty.edu/aat/300000277,0.9246086
doi:10.17026/DANS-ZTU-ZVX6,concentration camp,concentration camp sites,http://vocab.getty.edu/aat/300387268,0.9061399
